# Instance: p_25.dat
# Objective value: 29399
x[2,26] 0
x[2,27] 0
x[2,28] 0
x[2,29] 0
x[2,30] 0
x[2,31] 0
x[2,32] 0
x[2,33] 0
x[2,34] 0
x[2,35] 0
x[2,36] 0
x[2,37] 0
x[2,38] 0
x[2,39] 0
x[2,40] 0
x[2,41] 0
x[2,42] 0
x[2,43] 0
x[2,44] 0
x[2,45] 0
x[2,46] 0
x[2,47] 0
x[2,48] 0
x[2,49] 0
x[2,50] 0
x[2,51] 0
x[2,52] 0
x[2,53] 0
x[2,54] 0
x[2,55] 0
x[2,56] 0
x[2,57] 0
x[2,58] 0
x[2,59] 0
x[2,60] 0
x[2,61] 0
x[2,62] 0
x[2,63] 0
x[2,64] 0
x[2,65] 0
x[2,66] 0
x[2,67] 0
x[2,68] 0
x[2,69] 0
x[2,70] 0
x[2,71] 0
x[2,72] 0
x[2,73] 0
x[2,74] 0
x[2,75] 0
x[2,76] 0
x[2,77] 0
x[2,78] 0
x[2,79] 0
x[2,80] 0
x[2,81] 0
x[2,82] 0
x[2,83] 0
x[2,84] 0
x[2,85] 0
x[2,86] 0
x[2,87] 0
x[2,88] 0
x[2,89] 0
x[2,90] 0
x[2,91] 0
x[2,92] 0
x[2,93] 0
x[2,94] 0
x[2,95] 0
x[2,96] 0
x[2,97] 0
x[2,98] 0
x[2,99] 0
x[2,100] 0
x[2,101] 0
x[2,102] 0
x[2,103] 0
x[2,104] 0
x[2,105] 0
x[2,106] 0
x[2,107] 0
x[2,108] 0
x[2,109] 0
x[2,110] 0
x[2,111] 0
x[2,112] 0
x[2,113] 0
x[2,114] 0
x[2,115] 0
x[2,116] 0
x[2,117] 0
x[2,118] 0
x[2,119] 0
x[2,120] 0
x[2,121] 0
x[2,122] 0
x[2,123] 0
x[2,124] 0
x[2,125] 0
x[2,126] 0
x[2,127] 0
x[2,128] 0
x[2,129] 0
x[2,130] 0
x[2,131] 0
x[2,132] 0
x[2,133] 0
x[2,134] 0
x[2,135] 0
x[2,136] 0
x[2,137] 0
x[2,138] 0
x[2,139] 0
x[2,140] 0
x[2,141] 0
x[2,142] 0
x[2,143] 0
x[2,144] 0
x[2,145] 0
x[2,146] 0
x[2,147] 0
x[2,148] 0
x[2,149] 0
x[2,150] 0
x[3,1] 0
x[3,2] 0
x[3,3] 0
x[3,4] 0
x[3,5] 0
x[3,6] 0
x[3,7] 0
x[3,8] 0
x[3,9] 1
x[3,10] 0
x[3,11] 0
x[3,12] 0
x[3,13] 0
x[3,14] 0
x[3,15] 0
x[3,16] 0
x[3,17] 0
x[3,18] 0
x[3,19] 0
x[3,20] 0
x[3,21] 0
x[3,22] 0
x[3,23] 0
x[3,24] 0
x[3,25] 0
x[3,26] 0
x[3,27] 0
x[3,28] 0
x[3,29] 0
x[3,30] 0
x[3,31] 0
x[3,32] 0
x[3,33] 0
x[3,34] 1
x[3,35] 0
x[3,36] 0
x[3,37] 0
x[3,38] 0
x[3,39] 0
x[3,40] 0
x[3,41] 0
x[3,42] 0
x[3,43] 0
x[3,44] 1
x[3,45] 0
x[3,46] 0
x[3,47] 0
x[3,48] 0
x[3,49] 0
x[3,50] 0
x[3,51] 0
x[3,52] 0
x[3,53] 0
x[3,54] 0
x[3,55] 0
x[3,56] 0
x[3,57] 0
x[3,58] 0
x[3,59] 0
x[3,60] 0
x[3,61] 0
x[3,62] 0
x[3,63] 0
x[3,64] 0
x[3,65] 0
x[3,66] 0
x[3,67] 0
x[3,68] 0
x[3,69] 0
x[3,70] 0
x[3,71] 0
x[3,72] 0
x[3,73] 0
x[3,74] 0
x[3,75] 0
x[3,76] 0
x[3,77] 0
x[3,78] 0
x[3,79] 0
x[3,80] 1
x[3,81] 0
x[3,82] 0
x[3,83] 0
x[3,84] 0
x[3,85] 0
x[3,86] 0
x[3,87] 1
x[3,88] 0
x[3,89] 0
x[3,90] 0
x[3,91] 0
x[3,92] 0
x[3,93] 0
x[3,94] 1
x[3,95] 1
x[3,96] 0
x[3,97] 0
x[3,98] 0
x[3,99] 0
x[3,100] 0
x[3,101] 0
x[3,102] 1
x[3,103] 0
x[3,104] 0
x[3,105] 0
x[3,106] 0
x[3,107] 0
x[3,108] 0
x[3,109] 0
x[3,110] 0
x[3,111] 0
x[3,112] 0
x[3,113] 0
x[3,114] 0
x[3,115] 0
x[3,116] 0
x[3,117] 0
x[3,118] 0
x[3,119] 0
x[3,120] 0
x[3,121] 0
x[3,122] 0
x[3,123] 0
x[3,124] 1
x[3,125] 0
x[3,126] 0
x[3,127] 0
x[3,128] 0
x[3,129] 1
x[3,130] 0
x[3,131] 0
x[3,132] 1
x[3,133] 0
x[3,134] 0
x[3,135] 0
x[3,136] 0
x[3,137] 0
x[3,138] 0
x[3,139] 0
x[3,140] 0
x[3,141] 0
x[3,142] 0
x[3,143] 0
x[3,144] 0
x[3,145] 0
x[3,146] 0
x[3,147] 1
x[3,148] 0
x[3,149] 0
x[3,150] 0
x[4,1] 0
x[4,2] 0
x[4,3] 0
x[4,4] 0
x[4,5] 0
x[4,6] 0
x[4,7] 0
x[4,8] 0
x[4,9] 0
x[4,10] 0
x[4,11] 0
x[4,12] 0
x[4,13] 0
x[4,14] 0
x[4,15] 0
x[4,16] 0
x[4,17] 0
x[4,18] 0
x[4,19] 0
x[4,20] 0
x[4,21] 0
x[4,22] 0
x[4,23] 0
x[4,24] 0
x[4,25] 0
x[4,26] 0
x[4,27] 0
x[4,28] 0
x[4,29] 0
x[4,30] 0
x[4,31] 0
x[4,32] 0
x[4,33] 0
x[4,34] 0
x[4,35] 0
x[4,36] 0
x[4,37] 0
x[4,38] 0
x[4,39] 0
x[4,40] 0
x[4,41] 0
x[4,42] 0
x[4,43] 0
x[4,44] 0
x[4,45] 0
x[4,46] 0
x[4,47] 0
x[4,48] 0
x[4,49] 0
x[4,50] 0
x[4,51] 0
x[4,52] 0
x[4,53] 0
x[4,54] 0
x[4,55] 0
x[4,56] 0
x[4,57] 0
x[4,58] 0
x[4,59] 0
x[4,60] 0
x[4,61] 0
x[4,62] 0
x[4,63] 0
x[4,64] 0
x[4,65] 0
x[4,66] 0
x[4,67] 0
x[4,68] 0
x[4,69] 0
x[4,70] 0
x[4,71] 0
x[4,72] 0
x[4,73] 0
x[4,74] 0
x[4,75] 0
x[4,76] 0
x[4,77] 0
x[4,78] 0
x[4,79] 0
x[4,80] 0
x[4,81] 0
x[4,82] 0
x[4,83] 0
x[4,84] 0
x[4,85] 0
x[4,86] 0
x[4,87] 0
x[4,88] 0
x[4,89] 0
x[4,90] 0
x[4,91] 0
x[4,92] 0
x[4,93] 0
x[4,94] 0
x[4,95] 0
x[4,96] 0
x[4,97] 0
x[4,98] 0
x[4,99] 0
x[4,100] 0
x[4,101] 0
x[4,102] 0
x[4,103] 0
x[4,104] 0
x[4,105] 0
x[4,106] 0
x[4,107] 0
x[4,108] 0
x[4,109] 0
x[4,110] 0
x[4,111] 0
x[4,112] 0
x[4,113] 0
x[4,114] 0
x[4,115] 0
x[4,116] 0
x[4,117] 0
x[4,118] 0
x[4,119] 0
x[4,120] 0
x[4,121] 0
x[4,122] 0
x[4,123] 0
x[4,124] 0
x[4,125] 0
x[4,126] 0
x[4,127] 0
x[4,128] 0
x[4,129] 0
x[4,130] 0
x[4,131] 0
x[4,132] 0
x[4,133] 0
x[4,134] 0
x[4,135] 0
x[4,136] 0
x[4,137] 0
x[4,138] 0
x[4,139] 0
x[4,140] 0
x[4,141] 0
x[4,142] 0
x[4,143] 0
x[4,144] 0
x[4,145] 0
x[4,146] 0
x[4,147] 0
x[4,148] 0
x[4,149] 0
x[4,150] 0
x[5,1] 0
x[5,2] 0
x[5,3] 0
x[5,4] 0
x[5,5] 0
x[5,6] 0
x[5,7] 0
x[5,8] 0
x[5,9] 0
x[5,10] 0
x[5,11] 0
x[5,12] 0
x[5,13] 0
x[5,14] 0
x[5,15] 0
x[5,16] 0
x[5,17] 0
x[5,18] 0
x[5,19] 0
x[5,20] 0
x[5,21] 0
x[5,22] 0
x[5,23] 0
x[5,24] 0
x[5,25] 0
x[5,26] 0
x[5,27] 0
x[5,28] 0
x[5,29] 0
x[5,30] 0
x[5,31] 0
x[5,32] 0
x[5,33] 0
x[5,34] 0
x[5,35] 0
x[5,36] 0
x[5,37] 0
x[5,38] 0
x[5,39] 0
x[5,40] 0
x[5,41] 0
x[5,42] 0
x[5,43] 0
x[5,44] 0
x[5,45] 0
x[5,46] 0
x[5,47] 0
x[5,48] 0
x[5,49] 0
x[5,50] 0
x[5,51] 0
x[5,52] 0
x[5,53] 0
x[5,54] 0
x[5,55] 0
x[5,56] 0
x[5,57] 0
x[5,58] 0
x[5,59] 0
x[5,60] 0
x[5,61] 0
x[5,62] 0
x[5,63] 0
x[5,64] 0
x[5,65] 0
x[5,66] 0
x[5,67] 0
x[5,68] 0
x[5,69] 0
x[5,70] 0
x[5,71] 0
x[5,72] 0
x[5,73] 0
x[5,74] 0
x[5,75] 0
x[5,76] 0
x[5,77] 0
x[5,78] 0
x[5,79] 0
x[5,80] 0
x[5,81] 0
x[5,82] 0
x[5,83] 0
x[5,84] 0
x[5,85] 0
x[5,86] 0
x[5,87] 0
x[5,88] 0
x[5,89] 0
x[5,90] 0
x[5,91] 0
x[5,92] 0
x[5,93] 0
x[5,94] 0
x[5,95] 0
x[5,96] 0
x[5,97] 0
x[5,98] 0
x[5,99] 0
x[5,100] 0
x[5,101] 0
x[5,102] 0
x[5,103] 0
x[5,104] 0
x[5,105] 0
x[5,106] 0
x[5,107] 0
x[5,108] 0
x[5,109] 0
x[5,110] 0
x[5,111] 0
x[5,112] 0
x[5,113] 0
x[5,114] 0
x[5,115] 0
x[5,116] 0
x[5,117] 0
x[5,118] 0
x[5,119] 0
x[5,120] 0
x[5,121] 0
x[5,122] 0
x[5,123] 0
x[5,124] 0
x[5,125] 0
x[5,126] 0
x[5,127] 0
x[5,128] 0
x[5,129] 0
x[5,130] 0
x[5,131] 0
x[5,132] 0
x[5,133] 0
x[5,134] 0
x[5,135] 0
x[5,136] 0
x[5,137] 0
x[5,138] 0
x[5,139] 0
x[5,140] 0
x[5,141] 0
x[5,142] 0
x[5,143] 0
x[5,144] 0
x[5,145] 0
x[5,146] 0
x[5,147] 0
x[5,148] 0
x[5,149] 0
x[5,150] 0
x[6,1] 0
x[6,2] 0
x[6,3] 0
x[6,4] 0
x[6,5] 0
x[6,6] 0
x[6,7] 0
x[6,8] 0
x[6,9] 0
x[6,10] 0
x[6,11] 0
x[6,12] 0
x[6,13] 0
x[6,14] 0
x[6,15] 0
x[6,16] 0
x[6,17] 0
x[6,18] 0
x[6,19] 0
x[6,20] 0
x[6,21] 0
x[6,22] 0
x[6,23] 0
x[6,24] 0
x[6,25] 0
x[6,26] 0
x[6,27] 0
x[6,28] 0
x[6,29] 0
x[6,30] 0
x[6,31] 0
x[6,32] 0
x[6,33] 0
x[6,34] 0
x[6,35] 0
x[6,36] 0
x[6,37] 0
x[6,38] 0
x[6,39] 0
x[6,40] 0
x[6,41] 0
x[6,42] 0
x[6,43] 0
x[6,44] 0
x[6,45] 0
x[6,46] 0
x[6,47] 0
x[6,48] 0
x[6,49] 0
x[6,50] 0
x[6,51] 0
x[6,52] 0
x[6,53] 0
x[6,54] 0
x[6,55] 0
x[6,56] 0
x[6,57] 0
x[6,58] 0
x[6,59] 0
x[6,60] 0
x[6,61] 0
x[6,62] 0
x[6,63] 0
x[6,64] 0
x[6,65] 0
x[6,66] 0
x[6,67] 0
x[6,68] 0
x[6,69] 0
x[6,70] 0
x[6,71] 0
x[6,72] 0
x[6,73] 0
x[6,74] 0
x[6,75] 0
x[6,76] 0
x[6,77] 0
x[6,78] 0
x[6,79] 0
x[6,80] 0
x[6,81] 0
x[6,82] 0
x[6,83] 0
x[6,84] 0
x[6,85] 0
x[6,86] 0
x[6,87] 0
x[6,88] 0
x[6,89] 0
x[6,90] 0
x[6,91] 0
x[6,92] 0
x[6,93] 0
x[6,94] 0
x[6,95] 0
x[6,96] 0
x[6,97] 0
x[6,98] 0
x[6,99] 0
x[6,100] 0
x[6,101] 0
x[6,102] 0
x[6,103] 0
x[6,104] 0
x[6,105] 0
x[6,106] 0
x[6,107] 0
x[6,108] 0
x[6,109] 0
x[6,110] 0
x[6,111] 0
x[6,112] 0
x[6,113] 0
x[6,114] 0
x[6,115] 0
x[6,116] 0
x[6,117] 0
x[6,118] 0
x[6,119] 0
x[6,120] 0
x[6,121] 0
x[6,122] 0
x[6,123] 0
x[6,124] 0
x[6,125] 0
x[6,126] 0
x[6,127] 0
x[6,128] 0
x[6,129] 0
x[6,130] 0
x[6,131] 0
x[6,132] 0
x[6,133] 0
x[6,134] 0
x[6,135] 0
x[6,136] 0
x[6,137] 0
x[6,138] 0
x[6,139] 0
x[6,140] 0
x[6,141] 0
x[6,142] 0
x[6,143] 0
x[6,144] 0
x[6,145] 0
x[6,146] 0
x[6,147] 0
x[6,148] 0
x[6,149] 0
x[6,150] 0
x[7,1] 0
x[7,2] 0
x[7,3] 0
x[7,4] 0
x[7,5] 0
x[7,6] 0
x[7,7] 0
x[7,8] 0
x[7,9] 0
x[7,10] 0
x[7,11] 0
x[7,12] 0
x[7,13] 0
x[7,14] 0
x[7,15] 0
x[7,16] 0
x[7,17] 0
x[7,18] 0
x[7,19] 0
x[7,20] 0
x[7,21] 0
x[7,22] 0
x[7,23] 0
x[7,24] 0
x[7,25] 0
x[7,26] 0
x[7,27] 0
x[7,28] 0
x[7,29] 0
x[7,30] 0
x[7,31] 0
x[7,32] 0
x[7,33] 0
x[7,34] 0
x[7,35] 0
x[7,36] 0
x[7,37] 0
x[7,38] 0
x[7,39] 0
x[7,40] 0
x[7,41] 0
x[7,42] 0
x[7,43] 0
x[7,44] 0
x[7,45] 0
x[7,46] 0
x[7,47] 0
x[7,48] 0
x[7,49] 0
x[7,50] 0
x[7,51] 0
x[7,52] 0
x[7,53] 0
x[7,54] 0
x[7,55] 0
x[7,56] 0
x[7,57] 0
x[7,58] 0
x[7,59] 0
x[7,60] 0
x[7,61] 0
x[7,62] 0
x[7,63] 0
x[7,64] 0
x[7,65] 0
x[7,66] 0
x[7,67] 0
x[7,68] 0
x[7,69] 0
x[7,70] 0
x[7,71] 0
x[7,72] 0
x[7,73] 0
x[7,74] 0
x[7,75] 0
x[7,76] 0
x[7,77] 0
x[7,78] 0
x[7,79] 0
x[7,80] 0
x[7,81] 0
x[7,82] 0
x[7,83] 0
x[7,84] 0
x[7,85] 0
x[7,86] 0
x[7,87] 0
x[7,88] 0
x[7,89] 0
x[7,90] 0
x[7,91] 0
x[7,92] 0
x[7,93] 0
x[7,94] 0
x[7,95] 0
x[7,96] 0
x[7,97] 0
x[7,98] 0
x[7,99] 0
x[7,100] 0
x[7,101] 0
x[7,102] 0
x[7,103] 0
x[7,104] 0
x[7,105] 0
x[7,106] 0
x[7,107] 0
x[7,108] 0
x[7,109] 0
x[7,110] 0
x[7,111] 0
x[7,112] 0
x[7,113] 0
x[7,114] 0
x[7,115] 0
x[7,116] 0
x[7,117] 0
x[7,118] 0
x[7,119] 0
x[7,120] 0
x[7,121] 0
x[7,122] 0
x[7,123] 0
x[7,124] 0
x[7,125] 0
x[7,126] 0
x[7,127] 0
x[7,128] 0
x[7,129] 0
x[7,130] 0
x[7,131] 0
x[7,132] 0
x[7,133] 0
x[7,134] 0
x[7,135] 0
x[7,136] 0
x[7,137] 0
x[7,138] 0
x[7,139] 0
x[7,140] 0
x[7,141] 0
x[7,142] 0
x[7,143] 0
x[7,144] 0
x[7,145] 0
x[7,146] 0
x[7,147] 0
x[7,148] 0
x[7,149] 0
x[7,150] 0
x[8,1] 0
x[8,2] 0
x[8,3] 0
x[8,4] 0
x[8,5] 0
x[8,6] 0
x[8,7] 0
x[8,8] 0
x[8,9] 0
x[8,10] 0
x[8,11] 0
x[8,12] 0
x[8,13] 1
x[8,14] 0
x[8,15] 0
x[8,16] 0
x[8,17] 1
x[8,18] 0
x[8,19] 0
x[8,20] 0
x[8,21] 1
x[8,22] 0
x[8,23] 0
x[8,24] 1
x[8,25] 0
x[8,26] 0
x[8,27] 0
x[8,28] 0
x[8,29] 1
x[8,30] 0
x[8,31] 0
x[8,32] 0
x[8,33] 0
x[8,34] 0
x[8,35] 0
x[8,36] 0
x[8,37] 1
x[8,38] 0
x[8,39] 0
x[8,40] 0
x[8,41] 0
x[8,42] 0
x[8,43] 0
x[8,44] 0
x[8,45] 1
x[8,46] 0
x[8,47] 0
x[8,48] 0
x[8,49] 0
x[8,50] 0
x[8,51] 0
x[8,52] 0
x[8,53] 0
x[8,54] 0
x[8,55] 0
x[8,56] 0
x[8,57] 0
x[8,58] 0
x[8,59] 0
x[8,60] 0
x[8,61] 0
x[8,62] 0
x[8,63] 0
x[8,64] 1
x[8,65] 0
x[8,66] 0
x[8,67] 1
x[8,68] 0
x[8,69] 0
x[8,70] 0
x[8,71] 0
x[8,72] 0
x[8,73] 0
x[8,74] 0
x[8,75] 0
x[8,76] 0
x[8,77] 1
x[8,78] 0
x[8,79] 0
x[8,80] 0
x[8,81] 1
x[8,82] 1
x[8,83] 0
x[8,84] 0
x[8,85] 0
x[8,86] 0
x[8,87] 0
x[8,88] 0
x[8,89] 0
x[8,90] 0
x[8,91] 0
x[8,92] 0
x[8,93] 0
x[8,94] 0
x[8,95] 0
x[8,96] 0
x[8,97] 0
x[8,98] 0
x[8,99] 0
x[8,100] 0
x[8,101] 0
x[8,102] 0
x[8,103] 0
x[8,104] 0
x[8,105] 0
x[8,106] 0
x[8,107] 0
x[8,108] 0
x[8,109] 0
x[8,110] 0
x[8,111] 0
x[8,112] 0
x[8,113] 0
x[8,114] 0
x[8,115] 0
x[8,116] 0
x[8,117] 1
x[8,118] 0
x[8,119] 0
x[8,120] 0
x[8,121] 0
x[8,122] 0
x[8,123] 0
x[8,124] 0
x[8,125] 0
x[8,126] 0
x[8,127] 0
x[8,128] 0
x[8,129] 0
x[8,130] 0
x[8,131] 0
x[8,132] 0
x[8,133] 0
x[8,134] 0
x[8,135] 0
x[8,136] 0
x[8,137] 0
x[8,138] 0
x[8,139] 0
x[8,140] 0
x[8,141] 0
x[8,142] 0
x[8,143] 0
x[8,144] 0
x[8,145] 0
x[8,146] 0
x[8,147] 0
x[8,148] 0
x[8,149] 0
x[8,150] 0
x[9,1] 1
x[9,2] 0
x[9,3] 0
x[9,4] 0
x[9,5] 1
x[9,6] 0
x[9,7] 0
x[9,8] 0
x[9,9] 0
x[9,10] 0
x[9,11] 0
x[9,12] 0
x[9,13] 0
x[9,14] 1
x[9,15] 1
x[9,16] 0
x[9,17] 0
x[9,18] 0
x[9,19] 0
x[9,20] 0
x[9,21] 0
x[9,22] 0
x[9,23] 0
x[9,24] 0
x[9,25] 0
x[9,26] 1
x[9,27] 0
x[9,28] 0
x[9,29] 0
x[9,30] 0
x[9,31] 0
x[9,32] 0
x[9,33] 0
x[9,34] 0
x[9,35] 0
x[9,36] 1
x[9,37] 0
x[9,38] 0
x[9,39] 0
x[9,40] 1
x[9,41] 0
x[9,42] 1
x[9,43] 0
x[9,44] 0
x[9,45] 0
x[9,46] 0
x[9,47] 1
x[9,48] 0
x[9,49] 0
x[9,50] 0
x[9,51] 0
x[9,52] 1
x[9,53] 0
x[9,54] 0
x[9,55] 1
x[9,56] 1
x[9,57] 0
x[9,58] 0
x[9,59] 0
x[9,60] 0
x[9,61] 0
x[9,62] 0
x[9,63] 0
x[9,64] 0
x[9,65] 0
x[9,66] 0
x[9,67] 0
x[9,68] 0
x[9,69] 0
x[9,70] 0
x[9,71] 0
x[9,72] 1
x[9,73] 0
x[9,74] 0
x[9,75] 0
x[9,76] 1
x[9,77] 0
x[9,78] 1
x[9,79] 0
x[9,80] 0
x[9,81] 0
x[9,82] 0
x[9,83] 1
x[9,84] 0
x[9,85] 0
x[9,86] 0
x[9,87] 0
x[9,88] 0
x[9,89] 1
x[9,90] 0
x[9,91] 0
x[9,92] 0
x[9,93] 0
x[9,94] 0
x[9,95] 0
x[9,96] 0
x[9,97] 1
x[9,98] 1
x[9,99] 0
x[9,100] 0
x[9,101] 1
x[9,102] 0
x[9,103] 0
x[9,104] 0
x[9,105] 0
x[9,106] 0
x[9,107] 0
x[9,108] 0
x[9,109] 0
x[9,110] 1
x[9,111] 0
x[9,112] 1
x[9,113] 0
x[9,114] 0
x[9,115] 0
x[9,116] 0
x[9,117] 0
x[9,118] 0
x[9,119] 0
x[9,120] 0
x[9,121] 0
x[9,122] 1
x[9,123] 0
x[9,124] 0
x[9,125] 0
x[9,126] 0
x[9,127] 0
x[9,128] 0
x[9,129] 0
x[9,130] 0
x[9,131] 0
x[9,132] 0
x[9,133] 0
x[9,134] 0
x[9,135] 0
x[9,136] 1
x[9,137] 1
x[9,138] 0
x[9,139] 1
x[9,140] 0
x[9,141] 0
x[9,142] 1
x[9,143] 1
x[9,144] 0
x[9,145] 0
x[9,146] 1
x[9,147] 0
x[9,148] 0
x[9,149] 1
x[9,150] 0
x[10,1] 0
x[10,2] 0
x[10,3] 0
x[10,4] 0
x[10,5] 0
x[10,6] 0
x[10,7] 0
x[10,8] 0
x[10,9] 0
x[10,10] 0
x[10,11] 0
x[10,12] 0
x[10,13] 0
x[10,14] 0
x[10,15] 0
x[10,16] 0
x[10,17] 0
x[10,18] 0
x[10,19] 0
x[10,20] 0
x[10,21] 0
x[10,22] 0
x[10,23] 0
x[10,24] 0
x[10,25] 0
x[10,26] 0
x[10,27] 0
x[10,28] 0
x[10,29] 0
x[10,30] 0
x[10,31] 0
x[10,32] 0
x[10,33] 0
x[10,34] 0
x[10,35] 0
x[10,36] 0
x[10,37] 0
x[10,38] 0
x[10,39] 0
x[10,40] 0
x[10,41] 0
x[10,42] 0
x[10,43] 0
x[10,44] 0
x[10,45] 0
x[10,46] 0
x[10,47] 0
x[10,48] 0
x[10,49] 0
x[10,50] 0
x[10,51] 0
x[10,52] 0
x[10,53] 0
x[10,54] 0
x[10,55] 0
x[10,56] 0
x[10,57] 0
x[10,58] 0
x[10,59] 0
x[10,60] 0
x[10,61] 0
x[10,62] 0
x[10,63] 0
x[10,64] 0
x[10,65] 0
x[10,66] 0
x[10,67] 0
x[10,68] 0
x[10,69] 0
x[10,70] 0
x[10,71] 0
x[10,72] 0
x[10,73] 0
x[10,74] 0
x[10,75] 0
x[10,76] 0
x[10,77] 0
x[10,78] 0
x[10,79] 0
x[10,80] 0
x[10,81] 0
x[10,82] 0
x[10,83] 0
x[10,84] 0
x[10,85] 0
x[10,86] 0
x[10,87] 0
x[10,88] 0
x[10,89] 0
x[10,90] 0
x[10,91] 0
x[10,92] 0
x[10,93] 0
x[10,94] 0
x[10,95] 0
x[10,96] 0
x[10,97] 0
x[10,98] 0
x[10,99] 0
x[10,100] 0
x[10,101] 0
x[10,102] 0
x[10,103] 0
x[10,104] 0
x[10,105] 0
x[10,106] 0
x[10,107] 0
x[10,108] 0
x[10,109] 0
x[10,110] 0
x[10,111] 0
x[10,112] 0
x[10,113] 0
x[10,114] 0
x[10,115] 0
x[10,116] 0
x[10,117] 0
x[10,118] 0
x[10,119] 0
x[10,120] 0
x[10,121] 0
x[10,122] 0
x[10,123] 0
x[10,124] 0
x[10,125] 0
x[10,126] 0
x[10,127] 0
x[10,128] 0
x[10,129] 0
x[10,130] 0
x[10,131] 0
x[10,132] 0
x[10,133] 0
x[10,134] 0
x[10,135] 0
x[10,136] 0
x[10,137] 0
x[10,138] 0
x[10,139] 0
x[10,140] 0
x[10,141] 0
x[10,142] 0
x[10,143] 0
x[10,144] 0
x[10,145] 0
x[10,146] 0
x[10,147] 0
x[10,148] 0
x[10,149] 0
x[10,150] 0
x[11,1] 0
x[11,2] 0
x[11,3] 0
x[11,4] 0
x[11,5] 0
x[11,6] 0
x[11,7] 0
x[11,8] 0
x[11,9] 0
x[11,10] 0
x[11,11] 0
x[11,12] 0
x[11,13] 0
x[11,14] 0
x[11,15] 0
x[11,16] 0
x[11,17] 0
x[11,18] 0
x[11,19] 0
x[11,20] 0
x[11,21] 0
x[11,22] 0
x[11,23] 0
x[11,24] 0
x[11,25] 0
x[11,26] 0
x[11,27] 0
